Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
427076,B000NGNEKY,A2A2KQCSB35U9,Motherof3kids,1,1,5,1292371200,Love..love..love...love these Rockstars,My husband drinks these every morning (he doesn't like coffee) so getting these delivered to our front door with free shipping is AWESOME! Save us money too cause it keeps him out of the stores in the morning where usually he is tempted to buy other stuff like junk food!
535775,B003VXHGDM,A3B1YVT7CWF07Y,Archie123,0,0,5,1341014400,Best High-quality K cup,This is the best k cup coffee that we have been able to find.  Very rich flavors and a medium + roast.  We love this one!
459931,B005FG6NY6,A14N9YGGSY9MWQ,living in ease,0,1,5,1303776000,Convenience and a competitive price,"I get tire of running to the store to get supplies for my cats, especially since I live 20 miles away from the nearest Walmart and sometimes the winters are not the best. I did a lot of looking around for cat food that I could have delivered that would be appropriate for my cats, and either the same price as it would be at the store (or hopefully cheaper). I am spending the same amount of money that I was before, only I don't have to worry about running out and having to buy an overpriced bag of cat food (often not the brand we normally use) at the grocery store in my small town due to bad roads keeping me from running to Walmart. Both cats love the food, and beg for it when their bowl is empty.  I like knowing that I won't run out so easily , and have the convenience of having it delivered to me.  I did the same with cat treats (subscribe and save), now if only I could find kitty litter that I prefer to use that was affordable to have shipped, but no luck there so far. I keep hoping that Amazon will get more subscribe and save products. I check often (crossing my fingers for the kitty litter that I normally use to show up at a good subscribe and save price)"
420327,B008JKSJJ2,A1KHGTWQRTYP17,K. Peters,1,1,5,1310083200,great tasting superfood snack,"I'm gluten free and on the go. Grabbing this on my way in or out is a quick and easy way to ease hunger or cravings.  And it is so good for you, too!"
262496,B0007KLGC4,ARTWK90X2LO8M,Julie,0,0,5,1261526400,Best packaged candy ever made.,"I agree with the other reviewer in that the large candy companies just can't compete when it comes to one thing: quality.  How would they?  They're in the business of mass production.  That's why this small-town, small-batch-made candy is the best you'll ever taste out of a package.  It makes the other candy companies pale in comparison.  Being from Ohio, I also grew up on Mallo cups but found it hard to find in DC/Northern Virginia, though it's at some Mom and Pop convenient marts in the country.  Still, now that I can purchase online, I plan to dole it out to friends and family to get them hooked and then tell them how to order themselves so that this company never goes out of business.  At least not if I can help it.  You won't regret trying this product if you never have."
345218,B0076MLL12,A16XJ5P33M7S1S,ellenp,0,0,5,1350345600,Thanks for the best hot cocoa outthere!,I finally found a hot cocoa for the keurig that isn't too sweet. I made a cup the day it came in the mail and from the first sip I was hooked. From now on this will be the only hot cocoa I drink.
32327,B001AJ1ULS,A12YUFOQZPYXNC,susan wright,1,2,5,1310860800,DOGS LOVE,These dried chicken breasts are a healthy treat. They are expensive so my dogs each get 2 a day. Happy Hips are $16 a bag in grocery and pet stores so 3 bags for $30 is a real deal and they are worth it.
350825,B004M6FNK0,A2S7JOGNUBXNPN,daddeedogdavid,0,0,5,1325376000,Most unusual banana soda,"I ordered this item with hesitation. My daughters both love everything to do with bananas so much i decided to order it for the new year. I was pleasantly surprised. The shipping was fast and the items were packed excellently! I ordered 3 bottles of banana and 3 of watermelon soda. My total shipping was just over $8 because of ordering a higher quantity of these sodas. They both tasted great! Very light on flavor, not overpowering or heavily fake, but very nice and lightly sweet. They were great! The items were so securely packed it would have taken a lot to damage them. I was very well pleased. AND THE BOTTLES!! These were the most unusual glass soda bottles I have ever seen. The top plastic piece comes off and reveals a plastic break off tool to use to open the bottle which is sealed by a glass bead. You push the tool onto the  bead and it pops inside the bottle and is securely kept inside the upper portion of the bottle. The experience of opening these sodas was as enjoyable as drinking them. I will purchase them again!!"
17209,B006JG8ALK,A3PALHKH7AH9PO,"Betty M. ""Betty""",0,0,5,1346112000,A Favorite Snack!,"I have been consuming these coconut bars for several months now after having purchased a small box at HomeGoods. These bars are delicious! They taste like the inside of a Mounds Bar. Only 2 ingredients: shredded coconut & rice syrup. I have purchased the 20 pack box through Amazon a few times. One of the latest boxes contained bars that tasted odd. They were darker in color and did not have the fresh coconut taste I was used to. Perhaps they were in a delivery truck that was hot and the oil in the coconut started to go rancid? Anyway, I contacted the company (Oskri) and their quality department was great. They provided a return shipping label for the unconsumed bars and shipped out a brand new box of 20 bars plus some additional samples to try. I have read some other reviewers that said they didn't like the taste of the bars. It's too bad they didn't try to contact the company because I'm sure they would have sent out a replacement product. I did notice though that the nutrition information has changed even though the weight & contents of the bar are the same. The calories, fat & sugar have all increased (180 cals vs. 246 cals, 11 grams vs. 14 grams, 14 grams vs. 29 grams). That is unfortunate, and I will have to cut down on my consumption. However, these bars really do taste yummy! They are soft, chewy, sweet & fresh. My husband and I love them, and I have gotten a few friends hooked on them too!"
503417,B0052MTNN6,A6DYU2I6Y2UUI,"Jhette ""Insanity Makes Life Bearable""",3,3,5,1320624000,Great for the Lazy!!!,"This wheatgrass grows itself. I load a shallow tray with dirt, add fertilizer, fill it with seeds, lightly cover with more dirt,water and thick wheatgrass in 7 days. What's not to like?!"
421046,B000F013RE,A2T0V99GLGXWCM,Ghost(Ghost(M)),0,0,5,1320105600,Great stuff,"Well, what can I say. It's oregano and it's a lot of it. I think I'll die of old age before I consume this whole thing. The weight looks like this isn't too much, but it's dried leaves, very light. Oregano is supposed to be very high in antioxidants, so there you have it. I have to say that all these health-related rules of thumbs are confusing, and you can find reports claiming directly opposite things, for example, isolated antioxidants (pills, basically) don't seem to do squat in humans (in petri dishes they do work). But when consumed as food they seem to work, and oregano is very rich in this stuff. And, all else aside, it tastes great, so this option here is clearly recommended, at least because it's cheaper than buying small jars in stores. I'm very satisfied with this product, and I will gladly reorder (assuming I live long enough to need a refill!)."
550109,B000CQIDJM,A1XJL9JP4IYWT2,Kate,2,3,3,1163116800,Stale product,"I bought this on Amazon becuase it disappeared from real stores. In comparison with the tea that was available in regular stores, this one has a sour off-taste, presumably, due to its oldness."
376132,B003DMXDKQ,A1B5GFTG0OW8XV,"S. Kim ""Peachykeen""",1,1,5,1304553600,So tasty and low cal!,"These taste great, and they are so airy like cheetoes puffs but not all greasy.  Sodium is lower than most other salty snacks but still sates my craving.  Great product!!"
558959,B000REI2X6,A168FJEHRSO024,"Angel Wise ""Angelwise""",0,0,5,1183680000,"Jelly Belly ""Belly Flops""","Except for the promise of a wider variety of flavors in this order of Belly Flops, I really love them.  They have the most original and distinctive tastes and are truly full-bodied."
449065,B000E63LQU,A43HUDNVS4HFM,Customer,0,0,5,1199577600,Delicious tea.,This tea is so good. It has a strong vanilla flavor and mixes well with half and half. It's almost like a desert by itself.  Delicious.
377167,B000EVT07O,A2SG5CY78CUSLZ,Person XYZ,1,1,5,1265328000,Delicious peach candy,None better in my opinion. My daughter and niece agree with me. No rubbery texture. Very sweet.
489468,B002ZJ3CC2,A13Y4WVEFY9BUY,A. Pulliam,0,0,5,1342051200,"Delicious, great price!","These are delicious and amazon's price is great! The batch I got has an expires in July 2013, which I think is very reasonable."
191220,B001AY9JHK,A2649OWMSQKJYQ,"T. McDowell ""GadgetGirl""",0,0,4,1335139200,Udon rocks!,"I am deployed overseas and these noodles keep me going. The flavor is robust, the noodles are fresh and the size is plentiful. I order them by the case!"
352960,B000EQX6QK,A2HKU4SOT0CWG9,"Susan C. Wolfe ""Nutty Librarian""",1,16,1,1254355200,Not so good!,I do not like the chips! They are not to my liking and I do not think I will order them again even though I like sweet potato!
112061,B001XUIGG6,A11KQYYJF9UATR,sydneyma,0,1,5,1281052800,great stuff,couldnt find schwepps bitter lemon any where so i tryed the fever tree bitter lemons this is great stuff
420449,B008JKSJJ2,AFUZRJRXSQV4L,Joe,0,0,5,1336262400,"Great product, tastes good","This flavor tastes very good. Great product!!! I subscribed to receive one box every 6 months, very convenient and great service."
125419,B001EO6ESS,A2CZC7KHP86YBT,G. Picou,3,3,4,1302480000,Best K-cup coffee for everyday enjoyment.,"The Dark Magic was highly recommended by others, and I tried it. It is really good coffee, in both decaf and regular. It is my K-cup of choice for a great cuppa joe on a break from a busy day.<br />On special occasions I like the flavored stuff, but when you want a good, honest cup- this is it for me."
247337,B000EOXQS0,AV0A8RW3WV6SO,"Frosty Grammy ""Linda Rae""",0,0,5,1273795200,hot soup - great deal,I was so happy to be able to find this on Amazon.  No store within 50 miles of my home carries it anymore.
326975,B007GYQ6LA,A1VQE409H7IYVI,"April Larson ""&#34;Muscle Mom&#34;""",0,0,5,1240617600,good for kids,"These snacks are great for kids.  My three year old is very picky, and he loves them.  They are easily portable, since the bag is resealable.  I like the fact that there are no additives, it's just fruit.  Highly recommend them to all."
45883,B0041NYV8E,AN4HRAGRHHX1H,"Heather Harris ""ATitus2Woman""",0,1,2,1327968000,gold kili ginger and lemon,"This smelled great, but was waaaaaay to gingery for me.  The ginger spice was so ""hot"" that it made the product difficult to drink.  Was not a fan at all."
92161,B000EPMP36,A1A0CYNXZ3LQ01,zeebra,1,1,5,1288483200,Kame--my favorite crackers,"I love the Ka-Me seaweed flavored rice crackers.  Until now I could only find them when I visited Florida.  Now that I can order them on Amazon.com, I will be doing it regularly.  As a bonus, they are less expensive ordering them than purchasing them in the grocery store."
83109,B003FCZUCI,A1G9YU9681GORQ,"S. Seng ""LA girl""",5,6,2,1318204800,"Good, but not really kombucha","This drink is tasty and made with some pretty simple and natural ingredients. However, carbonation is added (in true kombucha it is a natural part of fermentation) and the drink is obviously pasteurized, which destroys any live culture (and thusly the probiotics that make kombucha popular as a health drink)."
511888,B001HTGAUM,A3RLRACRKLLFCP,A. Norton,0,0,5,1320624000,great taste,My kids love these and I love giving them a treat that is not full of artificial junk. I have also tried them and they are very good.
554903,B0058D4RGC,A11SL8L11XZ20U,"ajpauline ""Anthony Pauline""",0,0,5,1329523200,Looks Great!,"This looks great in my kitchen, and holds a lot of k-cups. It is not flimsy, and I think It will last for a long time, If you want a nice looking k-cup holder, I think you should get this one."
334888,B000EDGB2E,A2BJJG9KAI6JW6,A. Sprague,1,4,2,1202688000,Not what I expected,Not what I was expecting and will not order again. I was looking for dried fruit. This product was powdery and what wasn't was hard.
367018,B001AIQP8M,A1HF1JZM9DGW23,"A. McGinn ""doggie mom""",0,0,5,1320364800,Yum!,"REALLY great gluten free cookies.  The taste/texture lead you to believe they are ""regular"" cookies.  Have had my sisters, who are NOT celiac try them and they loved them.  These cookies are the closest thing to ""REAL"", not GF cookies. Love them!"
459747,B002C6F7IK,A1CI8BO60UMPJF,"Rosita ""bookworm""",0,0,2,1284163200,Died too fast,Brought several trees they all died within 4 month's. I have a lot of experience with both Bonsai and Orchids. I have some who are over 10 years old. Maybe it's the shipping or the fact I brought them when it was cold i'm not sure. But I won't buy them that way again.
8535,B003VXFK44,A12BJ9GOL0T54E,"Andy L. ""NC_Andy""",0,0,3,1308182400,Didn't say anywhere it was coconut favored!,"It's coconut flavored, either you'll like it or not.  I was actually surprised since I'm not a big fan of coconut, but I liked this coffee.  Not my favorite, but nice on occasion."
98061,B000XEYUMC,A17NKSNPQH18Q1,A. Ernest,0,0,5,1311897600,Best chamomile tea we have tried,"And we have tried a few. This tea is flavorful but does not have a strong medicinal odor, it is smooth and balanced. Presentation is good also, including the tea bag, the string, the sealed individual packaging. We purchased a four-box package and shared; Will be buying again before we run out. A very good product!"
568069,B0030VJ8YU,A1WZFAP5YHQNZV,E. Lee,0,0,4,1335398400,"Good flavor, surprisingly chunky","This was much chunkier than I expected.  Our baby still can't handle lumpy food, so he wouldn't eat it at first.  But after I pureed it smooth, he loved it."
318189,B0083LJD1A,A3RR6ELQCP7S4O,Soccer Fanatic,0,0,5,1346198400,Golazo rules!,"The only question I have each time I take the pitch is...Golazo Energy+Hydration or Golazo Hydration?  The mango lime flavor is fantastic and I really like the all-natural approach.  This stuff is way better than Red Bull, Monster, etc."
563073,B007JFMH8M,A1NM2P8DXA5SME,confessions209,3,3,4,1342396800,Great store bought cookie,"I was pleasently surprised about how soft this cookie was.  It had great flavor, I couldnt even tell there were raisins in the cookie, which is great because I dont normally like raisins.  I like that they come individually wrapped so that all the cookies don't dry out when you want to eat one.  Great snack to take on the go!"
304560,B004H10F44,A27X750TSCLBD,"Natasha Fletcher ""Earth Worm""",0,0,5,1325980800,Fresh,"This tea is so refreshing on a hot summer day, I love it iced with stevia. I haven't tried it warm yet though I think it would be good."
143383,B0007A0AQM,A2S7U1E8O3W56H,Meghan Dressel,0,0,5,1308614400,My dog loves these!,My 7 month old golden retriever enjoys these treats! They have helped with training and she basically inhales these when I give them to her.
446853,B002QX4SLG,A1XLX71Z7CP5P5,NO!,0,0,5,1325721600,gift/Smokehouse/Amazon,"Since we have not heard anything from the person we gave the gift to, we don't know if it arrived well and was as good as we've known the Smokehouse brand/company to be.  When we do hear we will review this gift package.  Thank you. freda+"
11538,B005HB4HGU,A3P1315GACYPZW,Janie Westmoreland,2,2,5,1335312000,Himalayan course salt,"I have never ordered sea salt before. i thought this was great. I was afraid it would have some additional flavor that I wouldnt like. Instead it was fresh tasting & natural. I like the pink color, but glad it doesnt come out pink."
120237,B0038B3AAK,A39WRI8GI6DVTU,Mary R Howell,3,3,5,1337212800,Amazing Grass Superfood,Arrived even earlier than expected.  Product has a pleasant taste (unlike many other green protein products).  Will use vendor again.
250647,B0054TWRUI,A18EXBM5U6KSQB,Organic Mama,0,0,5,1320624000,My Favorite,Happy Squeeze Pumpkin is my absolute favorite snack to have during the day. It has to be refrigerated for the best flavor. I also reach for these when a need a quick snack late at night but do not want something heavy. Plus it is only 90 calories!
89062,B004Z4HUO6,A1XOJKHHZNT4Y4,Barbara Petroff,1,1,5,1336176000,skinny water citrus,The power citrus berry is the best flavor of all.  It is so hard to find.  I just want to be able to find enough to keep me supplied at all times for 2 bottles a day.
59683,B000W5SLB8,A3BJ9H8BT03QIC,K. Lawlor,2,3,5,1299456000,Excellent Dog Food,"I own a very active, healthy border collie/bulldog mix that is 2 years old.  Nine months ago I switched her food from IAMS Healthy Natural dog food to Taste of the Wild and I couldn't be happier with the results. Her coat improved in its shine and texture, her energy level improved and she became slightly leaner. She enjoys the taste of her food and I have been able to free feed her without her putting on excess weight. I highly recommend this brand of dog food."
35651,B000FGXT20,A3KZCNV1N8R9GC,diljs,0,0,5,1175904000,"Light, uncomplicated berry flavors","This is a nice berry flavored tea, with some hints of other themes. It is pretty straightforward, definitely not a ""complex"" tea. It tastes mainly of strawberry, but there are other flavors in there as well. Overall a great taste when you're looking for a fruity kick.<br /><br />Also note that this is a caffeine free herbal tea, so you can drink it whenever you want!"
567565,B001BKLHMI,A2YW72WK6I97UP,Kathleen E. Shelby,2,2,5,1303862400,Almost like a cinnamon roll,These Kashi bars are wonderful.  Heat them a little and they are almost like a cinnamon roll.  You will love them.
436876,B007KIOBMS,AC1Z18O8ZKKYF,Chovaleoni,7,10,5,1291766400,Ode to Sugar-Free Red Bull,"I drink it before the gym.<br />I drink it on a whim.<br />I turn it into shots.<br />I drink this stuff a lot.<br />I think this stuff's the bomb.<br />Drink on, drink on, drink on."
418037,B002OGFICS,A2YXYJ4JJC5BQB,George_MD,0,0,5,1335916800,My dog loves it.,"Bottom line - our dog loves these treats.<br />They are light and crunchy, unlike some other brands that have more moisture in them."
347040,B00027CL5S,A3QG7LTLNMO0TD,Eilonwy E.,0,0,1,1332288000,Picky Kitty,"My cat deemed these treats fit for hockey games only.  He wouldn't eat them, but had no problems shooting them under my couch."
169451,B0049YMBKA,A14FLE7939I8OY,momof3,0,0,5,1350172800,love this spelt,"I use spelt flour for a lot of my cooking and this company has this 25lb bag, it helps to get a big bag, and they do a great job with the process of making this flour."
269973,B002VNKTUA,AMA4O25W5V01V,PGeo,1,2,1,1260403200,Seriously...,"$60?!?!?!  I just bought this at my local Wal-Mart last night for $12.99.  Yes... I got the ""rare"" orange one for 13 bucks.  Perhaps it is not so ""rare"" after all."
303387,B008FHUCNU,A5GC87956XVC3,"SharkTrainer ""STR""",0,0,5,1320537600,great deal,"One of the best flavor K-Cups available. Fast, accurate delivery and a great price for the product. Would like to see this same deal available in the French roast version"
500189,B000126ZU6,A26KUYU8N0DA4P,"HeavyElectronicsBuyer ""Aaava""",0,0,1,1233532800,A nighmare dealing with this company,"Folks, move along--don't buy this from these people.  They are completely incompetent.<br /><br />As an example, here's how they dealt w/my order 2 weeks ago:<br /><br />1 Waited a WEEK, then called me 6 TIMES, harassing me in the middle of a work meeting.<br />2 No one should EVER ship food 2nd day on Wednesdays--most food companies realize this.  If the shipper does make a mistake, the food is sitting in a warehouse somewhere, rotting.  These people actually WAIT A WEEK AND A HALF, then ship on Wednesdays!  Then they try to blame the shippers for their own inccompetence!<br />3. The owner of this company then, after all the fiasco discussed above, send a nasty email, complaining about my rudeness (yeah, why don't we call him 6 times in a row, during some inconvenient time).  He also blamed the shipping being late on FedEx (um, if you shipped on Tuesday or Monday, this doesn't happen)<br />4. Finally, he tried to claim they had upgraded me for shipping on 2nd day air, when the shipping was FREE for orders over 80 dollats.<br /><br />All in all, this is a really bad company.  If you want headaches, then please feel free and order from these people.<br /><br />My advice?  Order from D'Artagnans--I've dealt with them many times and they are considerate, acknowledge mistakes and at least attemt to rectify mistakes, instead of denying any fault at all.<br /><br />One last thing to sum this up--I ordered A WEEK LATER from Thai Food here on Amazon.  The order showed up 5 DAYS BEFORE THIS DID.  But they're not incompetent--not if you talk to them!"
382213,B0026LINFK,A2JJXZCWG83UKQ,Karl H. Boehm,0,1,5,1328313600,Healthy Treats,"I have been giving my dog these treats since she has been a puppy.  She loves them and were great rewards for her training.  Best of all, they have kept her teeth and gums clean and free of plaque.  I recommend them to all dog owners.  Buying them from Amazon on a recurring basis has been a lifesaver.  These treats do not last long on store shelves so finding them locally has been difficult.  Thanks Amazon for solving my source problem!"
172839,B004UB6IFQ,A293UBA80BWN1J,"D. Cusick ""scalloway""",0,0,5,1348272000,Truly strangely addictive,"I discovered these in a local health food store when I began searching for seaweed products as a way to add some iodine to my diet. The store carried lots of products, but most were processed with nasty canola oil which I try to avoid as I do all the high-PUFA oils. Then I found SeaSnax which use olive oil!<br /><br />I bought some and the rest was history. Now I buy them in bulk from amazon because the price is much better. Yes, they do have a slightly fishy odor and flavor - but I *like* that. You may not like them as much as I do if that bothers you. But for me they are the perfect snack - great taste, a nice crunchy mouth-feel, low in carbs and calories. No matter what your eating goals or eating style - low carb, low cal, low fat, vegan, etc. these snacks can fill the bill, but you *must* like that slightly fishy taste and scent. However in my case I do!<br /><br />I eat these so often that it's great amazon has them in bulk like this, although my most recent purchase was a 6-pack and not a 12 as I wanted to buy ALL the flavors, not just the plain, so I bought 6-packs of them all. But I'll certainly be ordering again soon. These are one of my favorite food finds of the year."
39475,B001ELL86Y,A38RW30GMU05JD,Hene,0,0,4,1310515200,"Not too strong, not too weak",I tried this decaf for the 1st time and will order it again.  It is not as strong as some but it still has a robust flavor. Very good value for the price.
146974,B005GRCWDU,A23V7QUI3SFJTV,"Jens ""Firebird93""",7,7,5,1234051200,Espresso WOW,"We have a semi-automatic espresso maker and this is what goes in it.  Amazing flavor, no bitter undertones at all, beats the local coffee houses' espresso (which was unexpected for pre-ground).  5 stars!"
274090,B000FA38YK,A370Z6I5GBWU44,"M ""CultOfStrawberry""",0,0,4,1303948800,Decent snack,"well, here's what happens when you mix Handi-Snacks and Oreo - you get a snack that is actually pretty tasty and fun to eat!"
228795,B0058AMY10,A27GRVH9ZJGXLT,patent_lawyer,1,1,5,1348185600,Awesome,If you're looking at this you probably already know you like these chips.<br />This is a great deal and I have not had any problems with them going stale.<br />The 1oz bags are a great size for a snack and help avoid over-eating.
413409,B001EQ4IJS,A3K91EVH7A7D19,"M. Williams ""dullesrunner""",2,2,5,1191024000,Superb!,"For years, I could only find the chocolate flavor at one grocery store.  Then I panicked when I discovered that this store no longer stocks it.  My reaction was to ""Google"" it and, lo and behold, Amazon to the rescue!  This is a quality chocolate malted-milk mix.  It tastes wonderful not only in milk but in non-dairy milk as well, such as soy and rice, so even those who are lactose-intolerant can indulge in this treat!"
465301,B003N7WWRG,A1S1Y44MYI883H,meng,0,1,1,1340841600,not too happy,"the gum is too sweet,and doesnt last like it used too.. i tested it and in 2 hrs,the gum starts to get really hard to chew,plus the taste is gone.. had to spit it.. i bought another flavor ahead of this,and that one was longer lasting.. i grew tired of chewing it.. just to see how long it will last,but i didnt last! so i guess that's a good review"
83156,B00472BKSS,A3QNK88K5JM8V3,"Robin Black ""Tricky123""",0,0,5,1306972800,Rippin Good is Rippin Great,Have tried this brand before and love it. These cookies are really good. Will try more from this brand. They know cookies.
100518,B0007A0APS,A2ELAV6CA8YV2U,Abbye Speaks,3,3,5,1197590400,Great Product!,"We've given our dog Zuke's Hip Action for about two years. She had been taking Rimadyl for back problems, but due to some other health problems could no longer take that long term. The Hip Action product is working for her to keep her free from pain and very mobile. It has made a great difference in her quality of life - plus she loves getting her 'treat' every day!"
389648,B004W19VE4,A2762R407Z5GLJ,Chris B,5,5,4,1306108800,Nutty Marshmallow rocks,"I just tried the nutty marshmallow and it is awesome.<br />I have problems with some bars due to acid reflux and also gallbladder problems, but this hasn't bothered me yet. Plus at 150 calories it is a pretty lightweight snack, though a little small. Vegan too for those who want vegan treats. It's not made from real marshmallow root (which I was hoping for), but then almost no marshmallow snacks are."
312648,B006Z7N3GA,A28ZL7AJIVDYWA,Eric,1,1,3,1347926400,Ritter Sport Chocolate Naps in Gift Box,"The Chocolate is very good but the box it comes in is only 176g with 22 pcs, not 240g as show on the website.<br />If you calculate the 100g price of $5.62 up to the 176g box you get the price of $9.89 which is correct.<br />As a customer I saw the 240g and somewhere that it contains 33 pcs so I ordered 12 boxes (for a show we will attend) to get roughly 396 pcs which would last as for the 3 day show. Now that it only has 22 pcs I am 132 pcs short, so I will have to re-order an additional 6 boxes."
7503,B000S11CD0,A175N19FS2B4J,Lisa M. Mims,8,18,5,1229731200,"It's not corn flour, it's masa harina--which is treated with lime.  Gluten-free, though.","Corn flour isn't treated with lime.  Treating corn flour with lime gives it a fairly distinct bitter aftertaste and a more dense construction.  Chocolate chip cookies made with masa harina, which tastes like the tortillas it's meant for? Little bitter bricks with chocolate chips.  eek.<br /><br />(I wish it were corn flour.  As of this writing, none of the major mills in the Americas--that means North and South--make gluten-free corn flour.  Not even Bob's Red Mill is, anymore, bless them for having the integrity to say so--although I hear you can order it from someplace in Canada.)<br /><br />*This is where we cut to the clueless Texas Roadrunner face.*<br /><br />This is masa harina, sorry guys."
58173,B000LKU3WY,A2OV8QRS7IMFLW,J. S. BROWN,1,1,1,1333929600,Big Let down!,"I ordered these, after they came, found that ginger is the 4th ingredient. Can't taste the ginger at all. I have purchased other brands, where the ginger is second ingredient, they were good. These were a real let down.<br />The vendor was very gracious and allowed me to return them for a full refund."
486991,B000PDWBKO,A3RM5UJUL5MWMT,Harleyman2,0,0,4,1333497600,Tri paks at a reasonable price,I've tried other tripaks for my 4 oz popper but keep coming back to great northern. I don't mind spending more to get better popcorn but as of yet I haven't found anything that was worth the higher price. The premeasured tri-paks are simple to use and insure a consistent quality.
234030,B004770OLM,A1LPVROPZB225Y,"DH ""DH""",0,0,5,1331769600,Excellent!  Great Choice!,"Great product.  Great taste.  Great choice.  The K-cups make it even better.  So convenient.  Great invention!<br />Will definitly buy this product again, and again."
342753,B000ET4SM8,A1JM0QWC6QMI3L,"Danielson ""Blikky""",0,0,5,1275004800,Awesome,"Great product, extremely fresh.  A must have for fresh ice cream and creme brulee.  Will order again soon.  Excellent product."
226459,B00016LA7K,AWYTQ23DGA0AR,clsxmas,8,8,5,1319328000,Excellent but Overpriced,"I use this base all the time but buy it at a local grocery for under $4.  If it weren't overpriced on Amazon, I'd buy it."
29081,B000NU8H0C,AKMEY1BSHSDG7,J. Arena,0,0,5,1215907200,Nothing else like it!,"I've tried just about every flavor out there that i can find of Izze Sparkling soda and I've loved every sip of it. Izze is a wonderful combination of juice and sparkling water. The blackberry flavor is a blend of grape, apple, lemon, raspberry and, of course, blackberry. The mixture together seems to taste as much like blackberry as popping a fresh punch of blackberries into your mouth.<br /><br />The sweetness is the natural sweetness of fruit, and there is nothing added to make it artificial tasting. This is a super substitute for ordinary sodas. It's a much healthier choice!<br /><br />Very highly recommended!"
154113,B005IDLJCW,A2VMP9V66DXV1N,summercook,0,0,5,1343606400,Great product,This vanilla is delicious in all my recipes. It came right on time and was well-packaged. It is a good price for the quantity and great quality also.
463422,B005HGAUZC,A28QOJWB4AON0Y,ExE122,0,0,4,1329955200,Not a bad selection.,"This set comes with four different coffees.  Here's my feedback on each.<br /><br />Green Mountain Nantucket Blend: This is probably the best of the bunch.  Just an all around good coffee without being overly rich or laced with any extra flavors.  It smells great and tastes smooth.<br /><br />Newman's Own Organics Special Blend: This is my second favorite.  Paul may be known for his salad dressing, but he also makes a good cuppa.<br /><br />Caribou Blend: No complaints, but it's nothing special.  Just a regular run of the mill coffee.<br /><br />Tully's French Roast: This is my least favorite of the bunch.  The coffee seems a bit watery and bland.  I never have been a fan of French roast so that may weigh in on my opinion.<br /><br />Overall this is a good collection of K-cups for your morning coffee fix.  Perfect for someone who doesn't want any flavored or frilly coffee, just a straight up good cup of Joe."
321114,B008RWUHA6,AIGI4MMOFYO46,Princess Jenny,0,0,5,1323820800,My kind of snack!,"I love having something in my pantry I can take out and munch on without guilt--this is exactly my kind of snack.<br /><br />The best thing about Healthy Grains Clusters is how healthy they are. They're made with whole grains, including quinoa, one of the healthiest grains out there. The flax seeds are an excellent way to get important omega-3 fatty acids into your system.They're also a very good source of fiber. Best of all, they're made with all-natural ingredients.<br /><br />Besides being good for your diet, these crunchy clusters are addictively good--both by themselves and as a yogurt topping. I wasn't sure how'd they would actually taste, as I've had plenty of bland health foods. They turned out to be one of my new favorite snacks!<br /><br />Overall, this is an excellent granola that satisfies your sweet tooth."
562327,B004Z27GWE,A2W0NGLNY1U6D0,prinny,0,0,5,1336435200,Tully's Coffee BREAKFAST BLEND.,TULLY'S COFFEE IS A WONDERFUL BLEND!  It tastes great and is the first thing I head for when I wake up in  the morning.  The 24 K-Cups for Keurig offers a variety of blends.  I was surprised to see that Amazon carried this product. If you're looking for anything try Amazon first.
357080,B0030HIITA,A3BGDRW3J5F639,"James R. Vaux ""Jim from Fresno""",0,0,5,1338854400,Great Balls of Fire!,This is one of the best hot sauces I've ever had!  It complements most meats and snacks like natchos and chips!
112255,B000LKUTIM,A1PVCQL5NJW98Y,"Sally Hurt ""health&fitness nut""",1,1,5,1264896000,Best Pasta Alternative Ever!!,After trying several different types of whole grain pastas - this is it! Even my picky 15yo son loves it.  This is now the only pasta we ever use!
448132,B003MOXA6C,A1RRMZKOMZ2M7J,"Sue Katz ""Honey Bee""",1,1,4,1280361600,Decent but heavy on the peanuts,"These are decent ... and MUCH better than the other think thin bars. However, the #1 ingredient is PEANUTs. I'm not sure that ""mixed nuts"" is apt but it's tasty for being so low in sodium (90mg) & sugars (3g) and gluten-free. I'd buy them again but would wait until they're on sale.<br /><br />Nutrition: 190 cal, 11g fat, 10g protein, 5g fiber<br /><br />Major Ingredients: Peanuts, soy crisps, almonds, chickory extract, cashews, maltitol, brown rice syrup, honey, soy lecithin, flavoring, salt."
447957,B003FCZOPQ,A1II2UNGXBY21Z,BROCK A STANLEY,1,1,5,1336608000,best blck licorice,This has got to be the best black licorice in the world as I consider myself quite the connoisseur of this fine product!
271542,B004YWHTBS,AV15W3FPLQPN0,"MikeDidIt ""Have a great one!""",0,0,5,1283558400,Yum-O,These are the best crunchy granola bars I've tasted. They are excellent alone or with a nice cup of coffee. Highly recommended!
